Review,Studiengang,cleaned_review,sentiment,category
"Herzlich Willkommen 4.Semester und yeahh ich bin noch immer da.Wieviele von meinen Freunden dann noch da sind steht etwas in den Sternen,weil das Grundstudium muss ja bestanden sein und da hat Technik 2 doch immer mal wieder ausselektiert.Ja ab und zu braucht man Glück und das Fach ist so von dem was man im Unterricht hatte weit entfernt davon was danach geprüft wird und deswegen beleg ich nichts mehr von...Erfahrungsbericht weiterlesen",DMW,herzlich willkommen yeahh freunden steht sternen grundstudium ja bestanden technik 2 mal braucht glück unterricht weit entfernt davon danach geprüft deswegen beleg erfahrungsbericht weiterlesen,0.0,Technik
"Die Auswahl der Inhalte in diesem Studiengang ist eine geschickt gewählte Kombination aus Wirtschaft, Kommunikationstheorie, Medientechnik- und Gestaltung. Wer auf Managementpositionen im Medienbereich schielt sollte diese Ausbildung nicht verpassen.Insbesondere die Hochschule an sich ist toll ausgestattet und bietet außerdem nicht nur tolle Räumlichkeiten, sondern auch entsprechende Veranstaltungen, die regelmäßig in diesen stattfinden und einem reichlich Möglichkeit geben etwaige Interessen im Medienbereich zu befriedigen und sich neben den sonstigen...Erfahrungsbericht weiterlesen",DMW,auswahl inhalte geschickt gewählte kombination wirtschaft kommunikationstheorie gestaltung wer managementpositionen medienbereich schielt ausbildung toll ausgestattet bietet außerdem tolle räumlichkeiten entsprechende veranstaltungen regelmäßig stattfinden reichlich möglichkeit geben etwaige interessen medienbereich befriedigen neben sonstigen erfahrungsbericht weiterlesen,0.0,Sonstiges
"Die HdM bietet viele Möglichkeiten um sich weiterzuentwickeln und auch neue Fähigkeiten an sich zu entdecken. Ich bereu es nicht nach meiner erlernten Tätigkeit im sozialen Bereich zur Medienbranche gewechselt zu sein. Die HdM ist dafür der perfekte Ausbildungsort und liefert ein super Sprungbrett, da viel mit Unternehmen zusammen arbeitet.",DMW,hdm bietet möglichkeiten weiterzuentwickeln neue fähigkeiten entdecken bereu erlernten tätigkeit sozialen bereich medienbranche gewechselt hdm dafür perfekte ausbildungsort liefert super sprungbrett unternehmen zusammen arbeitet,0.3333333333333333,Sonstiges
"Die ersten 2-3 Semester sind zwar sehr Theorielastig aber das lässt schnell nach. Durch viele Projekte und Produktionen kann man dann all sein gelerntes Wissen umsetzten. Zudem hat man viele Freiheiten mit welchen Modulen man sein Stundenplan belegt, da Pflichtvorlesungen immer weniger werden. Dadurch entstehen kleine Vorlesungsgruppen, was ich als Vorteil empfinde. Ich fühle mich gut unterstützt bei der Betreuung und man kann bei Problemen immer um Hilfe bitten.Dazu...Erfahrungsbericht weiterlesen",DMW,ersten theorielastig lässt schnell projekte produktionen all gelerntes wissen umsetzten freiheiten modulen stundenplan belegt pflichtvorlesungen weniger dadurch entstehen kleine vorlesungsgruppen vorteil empfinde fühle gut unterstützt betreuung problemen hilfe erfahrungsbericht weiterlesen,0.0,Praxisbezug
"Mit dem Studiengang habe ich ein sehr generalistisches Studium absolviert. Gleichzeitig konnte ich mir selbst viele Themenfelder aussuchen, die mich interessierten. Dadurch standen mir für den Berufseinstieg unterschiedliche Möglichkeiten offen. Gleichzeitig war ich durch das breite Wissen, welches ich mir angeeignet habe, auf die unterschiedlichsten Situationen in meinem aktuellen Job vorbereitet. Darüber hinaus fiel es mir unheimlich leicht, mir neues Wissen anzueignen und in Teams zu arbeiten.",DMW,generalistisches absolviert gleichzeitig konnte themenfelder aussuchen interessierten dadurch standen berufseinstieg unterschiedliche möglichkeiten offen gleichzeitig breite wissen angeeignet unterschiedlichsten situationen aktuellen job vorbereitet darüber hinaus fiel unheimlich leicht neues wissen anzueignen teams arbeiten,0.0,Sonstiges
Mittlerweile ist das 3. Semester in vollen Zügen greifbar und endlich kann man sich auch etwas über den Tellerrand orientieren.Ich hatte echt Spaß an Psychologie und hab dies jetzt vertieft mit einem Angebot aus den Werbern.Die Anrechnung hat problemlos funktioniert. Einfach eine Email mit Anfrage gestellt und es gab das go relativ schnell.Man sucht sich seine Vertiefungsfächer raus und baut sich sein Studium so zusammen wie man es möchtet. Klar...Erfahrungsbericht weiterlesen,DMW,mittlerweile vollen zügen greifbar endlich tellerrand echt spaß psychologie vertieft angebot anrechnung problemlos funktioniert einfach email anfrage gestellt gab go relativ sucht vertiefungsfächer raus baut zusammen möchtet klar erfahrungsbericht weiterlesen,0.0,Sonstiges
"Der Studiengang schafft gute Basics und lässt einem trotzdem viele Wahlmöglichkeiten. Dank zwei verschiedener Schwerpunkte kann in ganz unterschiedliche Richtungen gelernt werden.Viele Projekte sorgen dafür, dass auch der Praxisbezug nicht verloren geht. Selbst der Kontakt zu realen Kunden findet statt und ist eine gute Vorbereitung für das Arbeitsleben.Wer das Studium ernst nimmt kann viel mit nehmen!",DMW,schafft gute basics lässt trotzdem wahlmöglichkeiten dank zwei verschiedener schwerpunkte ganz unterschiedliche richtungen gelernt projekte sorgen dafür praxisbezug verloren geht kontakt realen kunden findet statt gute vorbereitung ernst nimmt nehmen,0.0,Praxisbezug
"Das Studium der Medienwirtschaft überzeugt mich durch die moderne Behandlung der Themen und der Vermittlung interdisziplinärer Arbeitsweisen. Damit wird man optimal auf eine späterer Karriere im Beruf vorbereitet. Durch den Medienbezug liegt ein Schwerpunkt auf Konzeption, Innovation und Digitalisierung. Vor allem letzteres wurde in den vergangenen Semestern durch neuen Veranstaltungen verstärkt aufgenommen. In vielen Veranstaltungen gerade im Hauptstudium führt eine Teamarbeit zur Prüfungsleistung. Regelmäßig werden zudem spannende Projekte mit Unternehmen...Erfahrungsbericht weiterlesen",DMW,medienwirtschaft überzeugt moderne behandlung themen vermittlung interdisziplinärer arbeitsweisen optimal späterer karriere beruf vorbereitet medienbezug liegt schwerpunkt konzeption innovation digitalisierung letzteres wurde vergangenen semestern neuen veranstaltungen verstärkt aufgenommen vielen veranstaltungen gerade hauptstudium führt teamarbeit prüfungsleistung regelmäßig spannende projekte unternehmen erfahrungsbericht weiterlesen,0.0,Praxisbezug
"Ich schwärme noch immer für den Studiengang und die HdM. Zwar sind einige Inhalte schon veraltet, jedoch wird alles immer mit Bezug auf aktuelle Ereignisse in der Medienwelt gelehrt. Die meisten Dozenten sind höchstmotiviert und kompetent und versuchen, die Studenten auf die Berufswelt vorzubereiten. Es gibt viele Projekte, an denen man teilnehmen kann und Gruppenarbeiten werden groß geschrieben. Es ist also sehr wichtig, Anschluss zu finden, aber den findet man...Erfahrungsbericht weiterlesen",DMW,schwärme hdm inhalte schon veraltet bezug aktuelle ereignisse medienwelt gelehrt meisten dozenten höchstmotiviert kompetent versuchen studenten berufswelt vorzubereiten gibt projekte denen teilnehmen gruppenarbeiten groß geschrieben wichtig anschluss finden findet erfahrungsbericht weiterlesen,0.0,Dozenten
"Das erste Semester war sehr erlebnisreich.In den ersten Tagen bekam man eine Einführung, was man von den Studiengang erwartet kann.(Die Professoren haben sich am ersten Tag sogar alle persönlich vorgestellt.)In der selbigen Woche gingen dann auch die Vorlesungen los. Die meisten Professoren haben (entgegen meiner Erwartung) keine Frontalvorlesung gehalten, sondern versucht die Studierenden einzubinden. Auf Fragen wurde direkt eingegangen. Ich muss gestehen, das erste Semester war sehr anspruchsvoll,...Erfahrungsbericht weiterlesen",DMW,erste ersten tagen bekam einführung erwartet professoren ersten tag sogar persönlich vorgestellt selbigen woche gingen vorlesungen los meisten professoren entgegen erwartung frontalvorlesung gehalten versucht studierenden einzubinden fragen wurde direkt eingegangen gestehen erste anspruchsvoll erfahrungsbericht weiterlesen,0.0,Dozenten
"das Studium bietet mir durch die vielen äußerst kompetenten Dozenten und interessant gestalteten, praxisnahen Lerninhalte eine sehr gute Lernbasis. Durch die vielen Gastvorträge, oder auch durch das Besuchen von Lehrveranstaltung von außerhalb des MW-Studiengangs kann ich mein Studium perfekt auf meine Interessen und Präferenzen zuschneiden. Ich kann abseits des Grundstudiums selbst entscheiden ob ich eher in die wirtschaftliche Richtung oder lieber in den konzeptionellen Teil der Medienbranche möchte. Ich fühle...Erfahrungsbericht weiterlesen",DMW,bietet vielen äußerst kompetenten dozenten interessant gestalteten praxisnahen lerninhalte gute lernbasis vielen gastvorträge besuchen außerhalb perfekt interessen präferenzen zuschneiden abseits grundstudiums entscheiden eher wirtschaftliche richtung lieber konzeptionellen teil medienbranche möchte fühle erfahrungsbericht weiterlesen,0.0,Dozenten
War die beste Entscheidung mich an der hdm einzuschreiben. Zumal dies mein zweiter Bildungsweg ist. Ich bereue nichts und kann die Hochschule nur weiterempfehlen:) es gibt unglaublich viele Möglichkeiten sich selbst auszuprobieren. Das Studium ist sehr Praxisorientiert und die Professoren allesamt sehr kompetent!,DMW,beste entscheidung hdm einzuschreiben zumal zweiter bildungsweg bereue weiterempfehlen gibt unglaublich möglichkeiten auszuprobieren praxisorientiert professoren allesamt kompetent,0.0,Dozenten
"Breit aufgestelltes Studium, man kann in vielen unterschiedlichen Richtungen sich vertiefen oder eher oberflächlich alles mal ausprobieren.Zu wenig Technik einsatz. Oft wird Konzeptioniert aber wenig umgesetzt. Keine Vermittlung von Kenntnissen in Programmen wie z. B. Photoshop etc.",DMW,breit aufgestelltes vielen unterschiedlichen richtungen vertiefen eher oberflächlich mal wenig technik einsatz oft konzeptioniert wenig umgesetzt vermittlung kenntnissen programmen photoshop etc,0.0,Technik
Das Studium bietet einem die Möglichkeit sich sowohl wirtschaftlich als auch medial weiter zu bilden. Je nach Interesse kann man verschiedene Schwerpunkte setzen und dadurch selbstbestimmt studieren und seinen Fähigkeiten nachzugehen. Viele individuelle Projekte erweitern die eigenen Softskills.,DMW,bietet möglichkeit sowohl wirtschaftlich medial bilden je interesse verschiedene schwerpunkte setzen dadurch selbstbestimmt fähigkeiten nachzugehen individuelle projekte erweitern eigenen softskills,0.0,Praxisbezug
"Rundum tolles Studium, ich habe es bisher keinen Tag bereut! Die Kommilitonen sind klasse, die Hochschule ist sehr cool und der Studiengang ist auch spitze. Ab dem 4. Semester sehr viel Projekte ( ich würde mir die Prüfungsleistungen Klausur öfters als Alternative wünschen), dafür aber auch sehr viel Wahlmöglichkeiten.",DMW,rundum tolles tag bereut kommilitonen klasse cool spitze projekte prüfungsleistungen klausur öfters alternative wünschen dafür wahlmöglichkeiten,0.35,Praxisbezug
"Auch wenn es einem während der Vorlesungen manchmal nicht so vorkommt, sind sie doch sehr praxisorientiert. Während im Grundstudium noch sehr viel Wert auf Theorie und Grundlagen gelegt wird, kann man diese im Hauptstudium in einer Vielzahl an Projekten ausprobieren und umsetzen.",DMW,vorlesungen manchmal vorkommt praxisorientiert grundstudium wert theorie grundlagen gelegt hauptstudium vielzahl projekten ausprobieren umsetzen,0.0,Praxisbezug
"Als Alumni kann ich sagen, dass ich super zufrieden war mit meinem Studiengang und die Zeit an der HdM auch vermisse. Tolle Vorlesungen und Dozenten, die wirklich Ahnung haben. Ich kann nur empfehlen das Angebot ans Vorlesungen und zusätzlichen Kursen zu nutzen. Vor allem ist mir im Nachhinein aufgefallen, dass man als HdM Absolvent auch top in Sachen Softskills ausgestattet ist. Durch die vielen Projekte, die zum Studium an der...Erfahrungsbericht weiterlesen",DMW,alumni sagen super zufrieden zeit hdm vermisse tolle vorlesungen dozenten wirklich ahnung empfehlen angebot ans vorlesungen zusätzlichen kursen nutzen nachhinein aufgefallen hdm absolvent top sachen softskills ausgestattet vielen projekte erfahrungsbericht weiterlesen,0.41666666666666663,Dozenten
"Ich liebe die Vorlesungen an der HdM, insbesondere im Studiengang Medienwirtschaft. Zwar sind die ersten beiden Semester aufgrund von vielen Grundlagenveranstaltungen manchmal etwas zäh, dafür werden die Themen in den höheren Semestern immer spannender!Auch der Zusammenhalt unter den Studenten ist sehr hoch und es herrscht durchweg ein freundschaftliches Verhältnis.",DMW,liebe vorlesungen hdm insbesondere medienwirtschaft ersten beiden aufgrund vielen grundlagenveranstaltungen manchmal zäh dafür themen höheren semestern spannender zusammenhalt studenten hoch herrscht durchweg freundschaftliches verhältnis,0.0,Sonstiges
"Ich befinde mich nun im 4. Semester und bin immer noch so begeistert wie im 1. Semester! Medienwirtschaft ist einfach so allumfassend, man lernt viele verschiedene Bereiche kennen und auch so viele tolle Menschen, da die Jahrgänge vermischt werden. Ab dem 3. Semester wird es auf jeden Fall immer praktischer, es kommen mehr Gruppenarbeiten hinzu und man kann sich sehr gut für den Studiengang engagieren, wenn man beispielsweise die Social...Erfahrungsbericht weiterlesen",DMW,befinde begeistert medienwirtschaft einfach allumfassend lernt verschiedene bereiche kennen tolle menschen jahrgänge vermischt fall praktischer kommen gruppenarbeiten hinzu gut engagieren beispielsweise social erfahrungsbericht weiterlesen,0.03333333333333333,Sonstiges
"In dem Studiengang lernt man viele verschiedene Inhalte rund um die Medien. Man kann seinen eigenen Film drehen, bei einer Radioshow mitwirken oder an interessanten Projekten mitarbeiten. Zu Beginn sieht man die ganzen Vorlesungen und das man sich ab dem 3. Semester auswählen kann, was man belegen möchte. Doch mit Verlauf des Studiums merkt man, dass man doch bei manchen Vorlesungen gar keine andere Wahl hat und sie belegen muss,...Erfahrungsbericht weiterlesen",DMW,lernt verschiedene inhalte rund medien eigenen film drehen radioshow mitwirken interessanten projekten mitarbeiten beginn sieht ganzen vorlesungen auswählen belegen möchte verlauf studiums merkt vorlesungen gar wahl belegen erfahrungsbericht weiterlesen,0.0,Praxisbezug
